Tourist_ID,Timestamp,Heart_Rate,Body_Temp_C,Steps,SOS_Button
T0008,2025-09-02 06:49:52,76,38.5,7337,0
T0008,2025-09-01 18:49:48,71,38.1,4304,0
T0008,2025-09-06 04:24:25,95,36.5,3156,0
T0008,2025-09-01 00:26:49,72,37.5,3644,1
T0008,2025-09-03 11:09:13,61,36.6,1528,0
T0008,2025-09-04 07:00:04,114,36.4,8402,0
T0008,2025-09-05 02:30:43,85,38.3,9258,1
T0175,2025-09-05 15:42:38,83,38.9,3981,0
T0175,2025-09-05 18:54:55,104,36.6,9181,0
T0175,2025-09-05 16:04:18,70,36.5,7824,0
T0175,2025-09-05 14:59:12,75,38.6,14647,0
T0175,2025-09-06 03:24:37,88,36.2,8761,0
T0175,2025-09-07 01:23:08,74,38.1,9501,0
T0175,2025-09-06 11:49:26,90,38.7,3981,0
T0175,2025-09-02 14:06:34,89,38.6,3097,0
T0175,2025-09-02 18:20:25,74,36.5,1271,0
T0175,2025-09-07 13:46:28,71,37.0,4374,0
T0175,2025-09-01 18:56:34,60,36.9,9592,0
T0175,2025-09-01 14:58:03,91,36.2,5075,1
T0175,2025-09-04 19:30:35,87,36.8,9374,0
T0175,2025-09-05 11:09:57,79,37.5,3183,1
T0175,2025-09-04 22:48:27,104,38.5,14661,0
T0175,2025-09-05 10:12:37,81,38.9,9279,0
T0175,2025-09-06 07:17:10,79,36.5,3799,0
T0175,2025-09-03 03:42:50,109,38.6,7495,0
T0175,2025-09-02 16:36:10,91,38.9,7724,0
T0175,2025-09-01 02:17:46,63,38.8,7293,0
T0185,2025-09-03 16:41:57,92,37.7,10275,0
T0185,2025-09-04 04:35:40,106,38.4,6749,0
T0185,2025-09-02 19:08:34,70,38.4,4853,0
T0185,2025-09-06 17:24:31,93,37.6,3550,0
T0185,2025-09-05 16:50:59,63,36.0,12526,0
T0185,2025-09-06 09:48:04,112,38.0,2978,1
T0185,2025-09-05 18:51:26,79,37.1,11195,0
T0185,2025-09-01 03:39:01,66,37.0,8680,0
T0185,2025-09-01 15:57:07,98,38.8,5927,0
T0185,2025-09-02 06:05:16,109,37.1,4343,0
T0185,2025-09-04 11:45:55,114,36.4,14823,0
T0185,2025-09-03 05:55:27,67,36.9,13895,1
T0185,2025-09-07 00:15:27,106,38.6,6565,0
T0185,2025-09-01 01:48:40,83,37.7,8325,0
T0185,2025-09-05 17:13:51,62,37.1,14422,0
T0185,2025-09-04 09:46:07,118,37.2,14565,0
T0185,2025-09-01 06:10:54,94,36.4,10881,0
T0185,2025-09-07 09:19:37,118,38.8,7855,0
T0185,2025-09-02 06:42:04,97,36.7,7707,0
T0185,2025-09-02 22:31:50,117,37.4,8404,0
T0033,2025-09-02 00:42:43,84,38.6,7651,0
T0033,2025-09-06 03:49:04,73,38.9,10807,0
T0033,2025-09-01 06:19:45,73,38.9,2714,0
T0033,2025-09-04 14:30:11,97,38.7,10557,0
T0033,2025-09-01 23:52:56,95,36.1,5194,0
T0033,2025-09-02 23:23:35,112,38.3,2333,0
T0033,2025-09-07 07:31:17,67,38.6,13439,1
T0033,2025-09-04 12:34:37,64,36.7,11051,0
T0033,2025-09-06 20:21:19,69,38.9,1732,0
T0033,2025-09-06 03:19:25,107,38.4,4047,0
T0033,2025-09-06 07:33:36,99,37.0,7235,1
T0033,2025-09-06 17:05:28,73,36.1,13134,1
T0033,2025-09-03 03:23:14,101,36.0,11414,0
T0033,2025-09-03 00:10:21,73,36.2,8398,1
T0033,2025-09-01 06:14:28,118,36.3,4755,0
T0033,2025-09-04 04:08:54,60,38.1,4174,0
T0033,2025-09-02 05:25:12,117,38.8,4143,1
T0033,2025-09-03 05:02:47,91,38.8,13371,1
T0033,2025-09-02 13:41:33,118,36.6,5449,0
T0033,2025-09-04 08:30:39,88,38.5,9797,0
T0080,2025-09-07 01:36:08,65,38.1,3574,0
T0080,2025-09-06 06:08:52,71,37.7,8314,0
T0080,2025-09-02 17:22:44,103,36.3,14434,0
T0080,2025-09-03 09:07:49,65,38.4,4483,0
T0080,2025-09-06 04:02:58,101,36.6,8271,1
T0080,2025-09-02 17:42:09,109,37.6,11825,1
T0080,2025-09-04 22:56:33,77,36.6,8180,0
T0080,2025-09-05 07:19:25,112,36.2,1222,0
T0080,2025-09-03 11:00:18,90,37.5,1332,0
T0080,2025-09-02 00:59:29,104,38.7,6959,1
T0080,2025-09-02 08:24:44,115,38.6,2188,0
T0080,2025-09-03 23:27:41,67,36.8,12679,0
T0080,2025-09-02 15:33:09,105,36.1,5402,1
T0080,2025-09-04 04:19:38,117,37.8,12117,0
T0080,2025-09-06 01:38:32,79,38.6,1782,0
T0080,2025-09-04 23:44:46,91,38.5,2068,0
T0080,2025-09-05 07:47:16,80,37.3,6699,0
T0080,2025-09-01 00:44:47,66,38.1,1867,0
T0080,2025-09-02 11:20:44,85,36.3,9656,1
T0080,2025-09-07 19:01:14,68,38.3,11797,1
T0005,2025-09-06 10:22:47,111,36.0,6381,1
T0005,2025-09-06 03:28:18,109,37.7,13095,0
T0005,2025-09-06 18:44:51,100,38.2,1954,0
T0005,2025-09-07 22:09:54,76,38.6,13223,0
T0005,2025-09-05 16:41:05,82,38.3,5118,1
T0005,2025-09-05 08:15:35,91,36.6,5433,1
T0005,2025-09-03 07:10:27,103,38.5,4157,0
T0005,2025-09-02 15:15:12,106,38.1,3710,0
T0005,2025-09-06 08:58:26,82,37.8,14070,0
T0005,2025-09-05 22:22:35,88,36.8,6417,1
T0005,2025-09-05 10:12:31,114,38.8,6542,0
T0005,2025-09-01 22:13:16,100,38.0,6779,1
T0005,2025-09-06 09:47:39,106,37.7,5214,0
T0005,2025-09-05 00:50:49,117,36.4,11940,0
T0005,2025-09-04 18:31:08,98,36.4,6615,0
T0005,2025-09-06 17:27:12,86,38.0,8650,0
T0005,2025-09-07 17:26:33,119,38.5,4005,1
T0005,2025-09-05 04:19:11,112,39.0,3324,1
T0005,2025-09-05 18:48:11,113,36.4,11081,1
T0005,2025-09-05 03:35:11,106,37.4,13659,0
T0158,2025-09-02 06:32:24,66,37.8,13545,0
T0158,2025-09-04 08:40:47,73,37.1,2709,0
T0158,2025-09-06 01:36:18,71,37.1,7421,0
T0158,2025-09-06 05:24:46,97,38.1,5090,1
T0158,2025-09-03 01:32:32,108,38.3,3185,0
T0158,2025-09-07 20:26:37,92,36.9,6743,1
T0158,2025-09-02 20:28:18,64,38.6,3496,0
T0158,2025-09-03 22:30:15,97,37.9,5428,0
T0158,2025-09-06 15:28:05,105,36.7,9640,0
T0158,2025-09-04 03:30:21,104,38.5,7737,0
T0158,2025-09-06 20:27:43,98,37.8,4249,0
T0158,2025-09-05 13:03:01,116,38.7,11915,0
T0158,2025-09-04 07:27:14,81,36.4,7109,0
T0158,2025-09-07 19:52:31,64,38.8,8056,0
T0158,2025-09-01 00:27:52,71,37.8,1593,1
T0158,2025-09-01 14:10:40,110,37.7,8234,0
T0158,2025-09-03 06:56:17,81,38.0,12483,0
T0158,2025-09-04 14:17:54,71,38.9,1021,1
T0158,2025-09-01 15:05:03,80,37.9,12232,1
T0158,2025-09-04 09:45:25,97,36.4,6232,0
T0014,2025-09-02 19:18:28,101,36.2,10529,0
T0014,2025-09-03 11:30:35,85,37.7,3867,0
T0014,2025-09-01 13:26:11,88,36.2,12683,0
T0014,2025-09-06 22:27:23,70,38.1,12126,0
T0014,2025-09-01 10:13:18,101,38.4,8216,0
T0014,2025-09-01 17:52:08,94,36.1,11101,0
T0014,2025-09-04 12:43:51,103,37.7,13815,0
T0014,2025-09-05 22:43:55,68,36.9,2198,0
T0014,2025-09-05 23:45:27,68,36.5,5637,0
T0014,2025-09-02 05:48:17,77,38.6,11409,0
T0014,2025-09-01 08:30:43,76,37.1,12235,0
T0014,2025-09-01 09:14:11,104,36.1,11295,0
T0014,2025-09-01 21:53:52,65,37.9,14229,0
T0014,2025-09-05 19:00:10,86,37.9,14691,0
T0014,2025-09-06 05:41:01,60,37.1,8591,0
T0014,2025-09-05 09:11:48,84,36.1,12275,0
T0014,2025-09-01 03:55:20,79,38.0,6661,0
T0014,2025-09-03 11:51:52,78,38.1,5325,0
T0014,2025-09-01 09:11:25,65,36.3,9900,0
T0014,2025-09-05 17:25:08,64,36.1,12667,1
T0012,2025-09-06 05:05:47,65,36.5,4245,0
T0012,2025-09-05 03:04:58,90,38.9,6695,0
T0012,2025-09-02 01:19:07,84,37.8,2242,0
T0012,2025-09-02 19:24:21,61,37.0,8518,0
T0012,2025-09-03 04:10:11,100,38.3,5597,1
T0012,2025-09-03 15:09:46,102,36.1,6691,0
T0012,2025-09-06 05:09:06,117,38.1,4757,0
T0012,2025-09-04 02:22:06,103,36.7,12648,1
T0012,2025-09-02 16:54:03,108,37.1,2297,0
T0012,2025-09-07 21:28:32,92,36.6,3525,0
T0012,2025-09-01 08:09:04,84,36.4,13996,0
T0012,2025-09-07 22:09:27,79,37.2,6806,1
T0012,2025-09-07 10:52:48,87,36.7,8670,1
T0012,2025-09-07 04:57:45,60,36.2,5432,0
T0012,2025-09-05 11:53:22,106,37.9,9785,1
T0012,2025-09-06 10:32:41,77,38.9,11110,0
T0012,2025-09-07 08:26:16,85,38.8,5241,1
T0012,2025-09-06 23:06:04,88,38.3,1493,0
T0012,2025-09-02 07:46:06,103,38.4,3946,0
T0012,2025-09-05 14:40:23,62,38.6,3557,0
T0078,2025-09-05 11:31:42,115,39.0,6398,0
T0078,2025-09-02 10:24:22,74,37.4,10645,0
T0078,2025-09-07 08:52:30,100,37.1,13993,1
T0078,2025-09-07 02:01:31,96,36.3,4399,0
T0078,2025-09-05 00:26:26,76,38.4,5178,0
T0078,2025-09-07 04:48:18,120,37.6,5839,0
T0078,2025-09-05 15:59:14,74,36.9,11135,0
T0078,2025-09-06 09:06:55,93,36.9,5166,0
T0078,2025-09-01 10:18:25,117,36.8,8006,0
T0078,2025-09-01 17:09:11,71,38.6,13820,1
T0078,2025-09-01 17:24:25,82,38.6,1196,0
T0078,2025-09-07 17:08:58,84,39.0,9374,0
T0078,2025-09-02 09:11:01,71,37.8,10874,0
T0078,2025-09-02 21:21:20,102,39.0,1470,0
T0078,2025-09-06 06:33:08,96,36.0,8124,0
T0078,2025-09-07 04:58:50,114,36.5,13071,1
T0078,2025-09-07 12:07:55,107,36.3,5166,0
T0078,2025-09-07 03:00:04,120,37.3,4537,0
T0078,2025-09-06 22:06:57,86,37.5,10778,1
T0078,2025-09-07 13:48:11,77,37.9,8224,0
T0176,2025-09-05 08:46:37,102,37.2,6244,0
T0176,2025-09-05 09:23:32,81,38.8,3891,0
T0176,2025-09-03 15:35:17,102,36.6,1595,0
T0176,2025-09-06 22:21:32,115,38.9,14024,0
T0176,2025-09-04 04:18:31,69,36.3,5005,1
T0176,2025-09-01 14:27:33,107,37.1,2523,0
T0176,2025-09-01 02:36:58,88,36.7,2918,0
T0176,2025-09-06 22:01:51,86,36.4,4541,0
T0176,2025-09-02 18:31:12,110,38.5,1992,0
T0176,2025-09-03 17:18:34,81,38.2,8342,0
T0176,2025-09-05 14:43:41,77,38.3,8648,0
T0176,2025-09-06 14:52:14,83,37.9,1720,0
T0176,2025-09-02 04:42:13,75,38.4,9179,0
T0176,2025-09-07 10:36:05,94,36.9,14014,0
T0176,2025-09-02 02:42:40,110,36.5,11698,0
T0176,2025-09-05 07:24:35,68,38.8,6635,0
T0176,2025-09-01 16:59:34,97,38.3,6841,0
T0176,2025-09-03 19:12:57,84,36.1,2950,0
T0176,2025-09-03 13:12:14,110,38.8,4945,1
T0176,2025-09-05 10:36:24,84,36.1,14267,0
T0163,2025-09-03 16:56:15,61,37.0,11354,0
T0163,2025-09-04 21:34:48,67,38.9,12154,0
T0163,2025-09-04 06:45:47,94,37.6,2877,0
T0163,2025-09-04 18:15:24,114,36.5,3151,0
T0163,2025-09-04 17:16:38,105,38.9,14441,1
T0163,2025-09-01 14:52:11,71,36.0,13864,0
T0163,2025-09-01 06:28:11,71,37.5,11093,1
T0163,2025-09-05 12:35:44,70,37.3,2963,0
T0163,2025-09-05 19:20:30,93,36.1,5768,1
T0163,2025-09-07 12:04:51,106,38.4,3037,0
T0163,2025-09-06 04:23:21,74,36.1,11227,0
T0163,2025-09-06 08:23:45,89,37.8,2191,1
T0163,2025-09-02 23:21:13,64,37.5,8777,0
T0163,2025-09-01 00:00:52,82,38.1,5849,0
T0163,2025-09-04 15:13:19,74,36.4,11060,0
T0163,2025-09-02 16:55:12,90,38.0,14656,1
T0163,2025-09-06 09:19:23,94,38.3,10991,1
T0163,2025-09-01 09:19:21,64,37.0,14279,0
T0163,2025-09-07 11:32:32,98,38.4,12848,0
T0163,2025-09-03 16:34:03,118,37.8,8236,0
T0079,2025-09-03 02:13:04,63,38.2,13042,0
T0079,2025-09-03 19:27:26,92,38.2,1543,0
T0079,2025-09-02 19:47:10,80,37.7,14100,0
T0079,2025-09-03 12:56:38,106,36.0,3094,0
T0079,2025-09-03 06:21:09,120,37.5,3890,0
T0079,2025-09-07 10:47:07,101,38.0,14893,0
T0079,2025-09-01 23:54:27,120,36.9,4378,1
T0079,2025-09-06 16:53:31,66,36.0,2376,1
T0079,2025-09-01 13:52:03,111,38.2,4020,0
T0079,2025-09-06 20:26:21,104,36.4,9658,0
T0079,2025-09-07 08:58:01,112,36.4,1372,0
T0079,2025-09-04 21:35:35,98,38.9,8879,0
T0079,2025-09-07 14:38:17,67,37.6,5885,0
T0079,2025-09-03 21:59:24,78,36.8,8808,0
T0079,2025-09-05 12:53:43,101,38.3,8545,0
T0079,2025-09-04 07:40:33,116,37.1,5266,1
T0079,2025-09-02 23:05:00,77,37.4,3191,0
T0079,2025-09-06 20:27:31,95,37.4,12190,1
T0079,2025-09-03 23:11:15,76,36.2,10055,0
T0079,2025-09-03 12:39:57,62,36.6,5829,1
T0171,2025-09-02 03:44:22,69,37.7,4663,0
T0171,2025-09-02 00:11:11,69,37.5,9166,0
T0171,2025-09-01 19:55:08,68,38.6,10739,0
T0171,2025-09-07 16:45:32,94,37.1,11888,0
T0171,2025-09-02 23:42:02,120,38.5,7385,0
T0171,2025-09-04 04:46:26,103,37.6,7337,0
T0171,2025-09-05 10:05:38,96,37.1,11025,0
T0171,2025-09-02 21:19:19,77,36.3,12155,1
T0171,2025-09-01 12:59:09,98,36.8,3074,0
T0171,2025-09-06 23:46:25,84,38.9,9154,0
T0171,2025-09-05 19:53:56,82,37.3,1690,1
T0171,2025-09-07 13:53:29,99,37.6,4878,0
T0171,2025-09-07 22:16:22,91,37.9,9389,0
T0171,2025-09-07 20:03:34,73,37.4,11412,0
T0171,2025-09-01 20:16:48,80,38.3,4226,0
T0171,2025-09-01 22:24:04,92,38.8,9252,1
T0171,2025-09-06 03:31:36,84,37.0,14825,0
T0171,2025-09-07 21:12:58,92,38.5,7225,1
T0171,2025-09-05 02:16:43,100,36.5,12149,0
T0171,2025-09-02 14:00:40,79,36.9,7473,0
T0098,2025-09-01 00:38:52,114,38.6,13810,0
T0098,2025-09-03 12:10:50,65,36.6,8757,0
T0098,2025-09-06 03:22:11,117,36.7,14484,0
T0098,2025-09-03 10:06:41,108,38.5,9859,1
T0098,2025-09-06 09:11:46,102,37.4,7830,0
T0098,2025-09-04 17:55:56,70,38.3,8331,0
T0098,2025-09-05 05:35:04,95,37.2,5972,0
T0098,2025-09-05 07:50:24,93,36.1,14653,1
T0098,2025-09-04 19:19:58,70,36.1,13657,0
T0098,2025-09-05 11:59:47,108,36.6,1417,1
T0098,2025-09-01 03:33:02,120,39.0,1220,0
T0098,2025-09-07 10:25:47,95,38.8,14325,1
T0098,2025-09-07 13:48:49,68,37.4,4819,0
T0098,2025-09-01 05:12:35,71,36.6,12150,0
T0098,2025-09-02 10:04:44,60,37.6,5497,0
T0098,2025-09-07 03:41:23,110,37.0,14914,1
T0098,2025-09-06 21:33:00,66,38.6,14155,0
T0098,2025-09-07 21:45:52,111,37.2,10886,0
T0098,2025-09-03 13:22:19,107,36.9,10389,0
T0098,2025-09-04 10:28:04,108,36.5,8028,0
T0186,2025-09-03 12:19:24,83,36.7,13153,1
T0186,2025-09-04 20:07:21,73,37.8,4086,0
T0186,2025-09-03 06:09:31,98,38.1,11011,0
T0186,2025-09-03 01:17:26,78,38.1,14589,0
T0186,2025-09-02 13:17:08,101,38.7,6853,0
T0186,2025-09-02 09:43:34,120,37.8,10273,0
T0186,2025-09-01 10:01:02,118,38.5,5651,0
T0186,2025-09-04 10:36:59,96,38.0,4456,1
T0186,2025-09-06 17:37:48,68,36.7,3560,1
T0186,2025-09-06 21:09:08,95,36.2,6172,0
T0186,2025-09-03 21:05:17,68,37.1,9480,0
T0186,2025-09-01 15:24:30,79,36.5,9961,0
T0186,2025-09-06 01:58:41,68,36.0,9350,0
T0186,2025-09-06 15:38:16,81,37.4,11124,1
T0186,2025-09-01 01:30:48,113,38.3,4335,1
T0186,2025-09-02 19:31:45,113,38.2,11449,0
T0186,2025-09-03 11:23:28,83,37.0,14579,0
T0186,2025-09-04 04:10:57,73,38.9,5245,1
T0186,2025-09-04 23:45:48,84,36.2,9129,0
T0186,2025-09-01 23:41:15,79,37.2,10162,1
T0006,2025-09-01 10:21:54,106,37.8,7513,1
T0006,2025-09-04 21:45:08,62,37.4,5928,0
T0006,2025-09-03 08:19:39,115,37.1,9725,0
T0006,2025-09-03 11:09:26,117,37.7,12844,0
T0006,2025-09-01 04:33:10,118,37.5,10801,0
T0006,2025-09-01 05:48:10,68,38.2,11448,0
T0006,2025-09-02 09:28:19,112,37.7,10622,0
T0006,2025-09-05 00:42:55,112,37.7,4318,0
T0006,2025-09-07 01:00:36,96,37.3,11860,1
T0006,2025-09-05 18:01:53,94,37.2,3626,0
T0006,2025-09-05 07:51:34,66,38.4,6711,0
T0006,2025-09-06 05:01:04,62,38.1,13067,0
T0006,2025-09-03 13:36:53,113,38.4,9643,0
T0006,2025-09-04 09:27:22,99,37.6,2360,0
T0006,2025-09-01 13:06:13,70,38.4,14774,0
T0006,2025-09-07 16:47:39,93,38.0,6791,0
T0006,2025-09-01 06:19:38,70,38.8,2048,0
T0006,2025-09-01 20:07:38,91,38.7,10254,0
T0006,2025-09-06 19:54:55,94,37.9,2903,0
T0006,2025-09-05 07:21:35,88,38.8,11650,0
T0152,2025-09-07 20:25:26,73,37.2,2196,0
T0152,2025-09-03 12:50:30,107,36.2,12280,1
T0152,2025-09-05 00:48:58,77,37.7,9671,0
T0152,2025-09-04 10:58:45,98,36.1,2325,0
T0152,2025-09-03 12:41:58,60,36.3,12286,0
T0152,2025-09-06 06:43:44,108,38.4,2277,0
T0152,2025-09-07 17:00:24,90,38.2,10112,0
T0152,2025-09-06 09:31:08,93,38.8,11284,0
T0152,2025-09-06 09:23:37,94,37.3,4415,1
T0152,2025-09-04 21:39:34,68,36.9,4100,0
T0152,2025-09-05 22:15:57,64,38.1,10407,0
T0152,2025-09-02 02:39:53,67,36.9,7758,1
T0152,2025-09-04 07:22:31,91,37.9,4523,0
T0152,2025-09-05 21:40:13,70,38.7,8029,1
T0152,2025-09-01 04:25:07,117,37.2,2107,1
T0152,2025-09-01 23:55:46,89,38.7,8099,0
T0152,2025-09-06 12:17:47,84,36.4,7270,0
T0152,2025-09-06 04:02:22,109,37.7,2437,0
T0152,2025-09-04 20:06:55,61,37.1,3726,1
T0152,2025-09-01 17:59:39,74,38.8,3260,0
T0081,2025-09-05 00:27:07,86,38.9,2847,1
T0081,2025-09-03 13:18:47,65,37.0,9469,0
T0081,2025-09-06 18:35:41,92,37.0,4532,1
T0081,2025-09-03 09:08:37,110,38.4,2659,1
T0081,2025-09-03 23:34:58,75,38.8,13778,1
T0081,2025-09-05 07:29:50,113,37.8,6172,1
T0081,2025-09-02 18:57:17,80,37.8,14971,0
T0081,2025-09-03 23:10:33,112,38.5,4435,1
T0081,2025-09-07 15:11:39,60,37.4,5597,0
T0081,2025-09-02 01:47:15,107,37.6,9693,0
T0081,2025-09-01 16:23:45,66,38.3,6041,1
T0081,2025-09-07 01:18:09,120,38.1,7941,1
T0081,2025-09-04 09:31:23,71,37.5,14365,0
T0081,2025-09-05 06:14:24,69,38.0,5856,0
T0081,2025-09-01 09:26:08,103,38.0,7341,0
T0081,2025-09-05 10:21:16,75,37.0,11113,0
T0081,2025-09-07 19:09:43,112,37.5,4251,0
T0081,2025-09-05 15:20:25,119,38.6,2515,0
T0081,2025-09-07 14:39:42,97,37.4,5490,0
T0081,2025-09-07 05:25:21,88,36.2,14401,0
T0130,2025-09-05 15:28:56,72,36.6,5787,0
T0130,2025-09-02 20:03:46,113,37.2,3221,0
T0130,2025-09-07 08:16:49,73,38.7,4145,0
T0130,2025-09-05 07:56:27,81,38.2,14941,0
T0130,2025-09-07 07:32:20,61,38.7,13997,0
T0130,2025-09-05 19:59:57,72,38.8,6451,0
T0130,2025-09-02 11:14:24,108,37.6,1715,0
T0130,2025-09-06 16:12:43,71,38.4,14669,0
T0130,2025-09-02 19:39:34,95,37.5,2423,0
T0130,2025-09-04 04:30:27,75,38.2,12150,0
T0130,2025-09-02 14:39:05,68,38.7,11278,0
T0130,2025-09-01 23:14:17,100,37.6,2135,0
T0130,2025-09-05 21:11:18,106,36.0,5602,0
T0130,2025-09-05 12:01:25,101,38.0,7540,0
T0130,2025-09-01 17:28:23,83,36.7,6463,0
T0130,2025-09-01 04:36:21,102,36.6,9108,0
T0130,2025-09-07 02:41:54,87,38.7,14351,1
T0130,2025-09-07 20:43:23,120,38.8,13301,0
T0130,2025-09-07 21:25:36,101,37.5,3242,0
T0130,2025-09-01 19:08:09,116,36.4,9393,0
T0083,2025-09-07 13:28:58,99,38.7,8205,0
T0083,2025-09-06 10:34:47,115,36.7,9076,1
T0083,2025-09-01 12:36:31,82,36.3,8159,0
T0083,2025-09-04 02:15:29,73,37.8,1713,0
T0083,2025-09-04 16:07:48,60,38.8,10614,1
T0083,2025-09-05 22:12:13,89,38.2,1436,0
T0083,2025-09-05 11:11:49,82,37.5,9474,1
T0083,2025-09-07 10:33:29,78,38.1,2741,0
T0083,2025-09-06 18:02:56,73,36.3,4207,0
T0083,2025-09-04 12:56:12,118,36.7,12819,0
T0083,2025-09-07 04:24:34,65,38.5,14711,0
T0083,2025-09-01 14:16:21,66,36.7,8351,0
T0083,2025-09-01 06:57:20,113,38.7,2941,0
T0083,2025-09-04 22:52:24,118,38.7,14781,0
T0083,2025-09-03 10:35:29,90,37.4,9095,0
T0083,2025-09-03 22:46:25,106,36.2,6081,0
T0083,2025-09-05 07:39:53,119,37.1,11735,0
T0083,2025-09-06 10:06:33,68,36.4,14183,1
T0083,2025-09-06 09:13:08,66,38.1,2775,0
T0083,2025-09-01 17:05:37,86,37.9,7987,0
T0198,2025-09-03 07:34:31,109,39.0,13033,0
T0198,2025-09-03 15:19:48,76,36.6,11616,1
T0198,2025-09-03 12:14:05,98,37.8,3896,0
T0198,2025-09-04 12:29:37,113,36.8,13143,0
T0198,2025-09-06 19:34:02,115,36.4,6649,0
T0198,2025-09-07 09:41:46,88,38.8,3752,0
T0198,2025-09-02 05:34:27,112,38.1,4600,0
T0198,2025-09-05 23:43:35,64,38.0,9970,1
T0198,2025-09-04 18:09:53,80,37.1,5663,0
T0198,2025-09-04 20:35:37,95,36.9,4062,0
T0198,2025-09-03 02:42:01,103,36.3,11703,0
T0198,2025-09-02 14:51:32,101,36.3,9253,0
T0198,2025-09-01 18:45:29,72,37.5,2814,1
T0198,2025-09-02 01:34:14,114,38.0,6992,0
T0198,2025-09-06 23:23:29,97,38.0,7606,1
T0198,2025-09-03 14:23:17,82,38.9,3603,0
T0198,2025-09-07 10:57:08,82,37.5,14142,1
T0198,2025-09-06 11:29:02,60,36.9,10876,1
T0198,2025-09-07 21:10:57,85,37.5,6192,0
T0198,2025-09-03 09:26:53,69,36.3,8510,1
T0091,2025-09-05 18:53:36,116,36.7,1018,0
T0091,2025-09-06 01:42:22,86,37.1,13285,1
T0091,2025-09-02 17:57:53,68,36.0,10421,0
T0091,2025-09-07 15:20:04,95,38.0,6012,0
T0091,2025-09-06 09:55:20,64,38.3,13453,1
T0091,2025-09-01 11:27:11,119,38.3,9571,1
T0091,2025-09-03 12:03:13,90,36.0,1261,1
T0091,2025-09-01 06:24:05,81,38.0,9799,1
T0091,2025-09-04 07:49:28,104,37.0,14202,0
T0091,2025-09-02 15:45:26,82,36.6,7324,0
T0091,2025-09-02 23:28:00,60,36.7,2193,0
T0091,2025-09-06 19:04:32,89,38.4,14668,0
T0091,2025-09-05 11:08:24,118,36.3,10761,0
T0091,2025-09-01 00:16:48,84,36.5,8372,0
T0091,2025-09-05 00:06:47,94,38.2,5774,0
T0091,2025-09-04 08:43:14,69,38.5,6174,0
T0091,2025-09-07 00:40:45,118,38.9,6668,0
T0091,2025-09-02 22:40:11,92,37.1,13834,0
T0091,2025-09-05 22:23:48,89,36.6,9979,0
T0091,2025-09-05 03:33:17,120,38.1,7976,0
T0109,2025-09-01 05:26:33,82,37.2,1132,0
T0109,2025-09-04 14:34:40,115,36.0,10839,0
T0109,2025-09-03 14:32:34,81,38.8,8078,0
T0109,2025-09-03 17:31:08,61,36.5,14470,0
T0109,2025-09-07 01:00:09,74,37.9,7272,1
T0109,2025-09-07 03:21:09,81,38.8,1332,0
T0109,2025-09-02 14:27:05,105,36.0,13682,1
T0109,2025-09-06 14:26:31,83,37.1,3917,1
T0109,2025-09-07 04:18:37,101,37.6,13488,0
T0109,2025-09-05 15:20:52,71,37.3,1239,0
T0109,2025-09-05 02:41:01,110,36.3,13311,0
T0109,2025-09-03 04:37:26,117,38.7,13921,0
T0109,2025-09-03 16:12:44,91,36.0,14581,0
T0109,2025-09-03 03:02:28,100,37.9,11366,0
T0109,2025-09-02 11:37:19,90,38.9,14675,0
T0109,2025-09-02 01:27:39,103,36.8,6061,0
T0109,2025-09-02 19:04:32,89,37.3,10624,0
T0109,2025-09-02 04:20:35,67,37.8,13587,0
T0109,2025-09-04 08:23:13,113,38.9,14554,1
T0109,2025-09-02 00:54:46,119,37.4,6651,0
T0181,2025-09-06 12:15:42,82,36.6,9158,1
T0181,2025-09-01 17:19:57,97,37.3,12827,0
T0181,2025-09-02 15:15:54,80,36.7,12818,0
T0181,2025-09-06 03:46:47,117,36.9,12064,0
T0181,2025-09-03 18:36:03,84,37.4,13278,1
T0181,2025-09-05 11:59:24,71,37.9,6439,0
T0181,2025-09-05 03:26:21,76,38.6,1597,0
T0181,2025-09-02 08:57:08,73,37.9,5527,0
T0181,2025-09-05 11:32:45,86,37.5,1637,0
T0181,2025-09-04 01:35:43,79,37.9,3452,0
T0181,2025-09-07 07:59:29,79,37.1,13282,0
T0181,2025-09-05 13:20:28,105,36.8,10092,1
T0181,2025-09-06 21:09:21,96,38.8,11683,1
T0181,2025-09-02 14:53:29,113,36.4,14957,0
T0181,2025-09-04 09:17:09,67,39.0,13626,0
T0181,2025-09-07 10:52:36,120,39.0,4865,0
T0181,2025-09-06 00:54:52,78,36.6,10076,1
T0181,2025-09-04 20:32:54,99,36.4,6463,0
T0181,2025-09-07 20:14:14,110,37.0,6988,1
T0181,2025-09-06 13:57:47,83,38.8,10605,1
T0115,2025-09-03 09:31:27,71,37.1,12306,1
T0115,2025-09-04 16:52:51,65,37.1,7575,1
T0115,2025-09-01 23:26:33,60,38.0,7607,1
T0115,2025-09-07 13:10:41,76,38.3,13973,0
T0115,2025-09-02 08:42:35,79,37.7,12831,1
T0115,2025-09-05 20:55:57,69,38.1,2807,1
T0115,2025-09-06 04:58:58,66,38.9,12265,0
T0115,2025-09-05 00:57:55,61,36.6,3668,1
T0115,2025-09-01 12:40:24,80,36.4,2649,0
T0115,2025-09-04 02:49:11,88,38.9,4201,0
T0115,2025-09-06 09:45:25,114,36.8,1301,0
